indicator_id,indicator_name,domain_id,domain,agency_city_id,agency_name,dimension_category_id,dimension_category,dimension_id,dimension,industry,interval,period,unit,value
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,235,"Hispanic, Any Race Male",N/A,Calendar Year,2013,dollar,773.7355
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,235,"Hispanic, Any Race Male",N/A,Calendar Year,2012,dollar,771.2739
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,235,"Hispanic, Any Race Male",N/A,Calendar Year,2018,dollar,974.7605
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2013,dollar,1392.8637
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2006,dollar,1196.9554
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2018,dollar,1639.1562
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2010,dollar,1316.6771
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2014,dollar,1418.5627
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2008,dollar,1343.9061
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2007,dollar,1329.7913
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2012,dollar,1345.8935
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2015,dollar,1455.0343
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2009,dollar,1371.1425
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2011,dollar,1335.4998
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2005,dollar,1240.4371
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2017,dollar,1635.3179
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,437,White non-Hispanic Female,N/A,Calendar Year,2016,dollar,1530.2261
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2008,dollar,1958.6358
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2016,dollar,2191.1974
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2015,dollar,2091.0883
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2010,dollar,1853.5292
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2018,dollar,2346.7742
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2011,dollar,1925.9324
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2005,dollar,1699.6008
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2009,dollar,1944.8054
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2013,dollar,1939.3034
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2012,dollar,1860.8075
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2014,dollar,2040.3033
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2006,dollar,1724.5385
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2017,dollar,2193.2598
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,438,White non-Hispanic Male,N/A,Calendar Year,2007,dollar,1828.1889
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2009,dollar,1012.4572
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2015,dollar,1044.4364
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2012,dollar,951.2113
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2014,dollar,1124.0131
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2017,dollar,1112.8969
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2007,dollar,874.1298
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2013,dollar,1019.5429
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2018,dollar,1251.2921
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2010,dollar,952.4019
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2006,dollar,856.0893
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2016,dollar,1041.4788
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2005,dollar,844.9657
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2008,dollar,1013.9852
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,73,Asian non-Hispanic Female,N/A,Calendar Year,2011,dollar,976.1274
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2014,dollar,1219.1949
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2017,dollar,1311.9823
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2008,dollar,1054.5476
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2009,dollar,1072.858
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2010,dollar,1073.5465
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2016,dollar,1358.6834
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2013,dollar,1297.3816
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2005,dollar,991.4559
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2015,dollar,1222.9196
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2007,dollar,965.4561
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2018,dollar,1399.1946
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2011,dollar,1048.6452
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2006,dollar,981.2503
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),27,Race/Ethnicity/Gender,74,Asian non-Hispanic Male,N/A,Calendar Year,2012,dollar,1135.5354
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2017,dollar,813.9212
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2006,dollar,690.9322
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2016,dollar,787.1931
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2011,dollar,745.9449
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2007,dollar,774.2871
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2015,dollar,776.5378
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2012,dollar,786.5349
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2010,dollar,721.8168
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2014,dollar,773.5149
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2005,dollar,692.7992
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2009,dollar,737.317
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2008,dollar,716.9736
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2018,dollar,893.8814
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,209,Bronx,N/A,Calendar Year,2013,dollar,752.8703
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2006,dollar,865.2853
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2005,dollar,916.2012
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2012,dollar,951.3458
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2007,dollar,902.1798
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2013,dollar,1031.1539
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2016,dollar,1141.8786
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2009,dollar,938.5286
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2015,dollar,1068.7244
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2010,dollar,948.0961
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2014,dollar,1022.1781
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2017,dollar,1178.3394
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2018,dollar,1277.7591
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2008,dollar,927.1287
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,211,Brooklyn,N/A,Calendar Year,2011,dollar,951.1219
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,284,Manhattan,N/A,Calendar Year,2015,dollar,2089.9037
1,Average Earnings,5,Economic Security & Mobility,210,NYC  Mayor's Office for Economic Opportunity (NYC Opportunity),6,Borough,284,Manhattan,N/A,Calendar Year,2017,dollar,2207.6489
